"","project","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","livedead","tree_notes"
"30","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",1.4,NA,NA,75,75,75,0,"dead",""
"31","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,2,NA,NA,NA,NA,25,"dead",""
"32","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,5.3,NA,NA,NA,NA,75,"dead",""
"33","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"34","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"35","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"36","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.4,NA,NA,75,75,75,0,"dead",""
"37","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,2.2,NA,100,100,100,0,"dead",""
"38","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,2.2,NA,100,100,100,0,"dead",""
"39","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,5.2,NA,NA,NA,NA,75,"dead",""
"40","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.3,NA,NA,100,100,100,0,"dead",""
"41","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.3,NA,NA,100,100,100,0,"dead",""
"42","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.3,NA,NA,100,100,100,0,"dead",""
"43","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.3,NA,NA,100,100,100,0,"dead",""
"44","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",4.4,NA,25,50,50,25,0,"dead",""
"45","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",4.4,NA,25,50,50,25,0,"dead",""
"46","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.2,NA,100,100,100,0,"dead",""
"47","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.4,NA,NA,75,75,75,0,"dead",""
"48","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","yes",NA,2.1,NA,NA,NA,NA,25,"dead",""
"49","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.6,NA,100,100,100,0,"dead",""
"50","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",4.1,NA,25,75,75,25,0,"dead",""
"51","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,0.9,NA,100,100,100,0,"dead",""
"52","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.9,NA,100,100,100,100,0,"dead",""
"53","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.6,NA,100,100,100,100,0,"dead",""
"54","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,3.4,NA,NA,NA,NA,50,"dead",""
"55","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.9,NA,25,75,75,75,0,"dead",""
"56","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,2,NA,100,100,100,0,"dead",""
"57","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",1,NA,NA,100,100,100,0,"dead",""
"58","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",3.5,NA,25,75,75,75,0,"dead",""
"59","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.4,NA,75,100,100,75,0,"dead",""
"60","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,4.1,NA,100,100,100,0,"dead",""
"61","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.3,NA,100,100,100,75,0,"dead",""
"62","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,4.1,NA,NA,NA,NA,0,"dead",""
"63","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",2.6,NA,NA,NA,NA,NA,25,"dead",""
"64","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2,NA,NA,100,100,100,0,"dead",""
"65","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.9,NA,75,100,100,75,0,"dead",""
"66","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.7,NA,100,100,100,100,0,"dead",""
"67","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.4,NA,100,100,100,75,0,"dead",""
"68","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2.5,NA,NA,75,75,50,0,"dead",""
"69","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2,NA,100,100,100,100,0,"dead",""
"70","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",2,NA,100,100,100,100,0,"dead",""
"71","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,3.4,NA,NA,NA,NA,50,"dead",""
"72","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,3.4,NA,NA,NA,NA,50,"dead",""
"73","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",3.3,NA,50,100,75,75,0,"dead",""
"74","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.6,NA,NA,100,100,100,0,"dead",""
"75","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","yes",NA,3.3,NA,NA,NA,NA,50,"dead",""
"76","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",NA,3.2,NA,NA,NA,NA,75,"dead",""
"77","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",4,NA,NA,100,100,25,0,"dead","Topped"
"78","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",2.2,NA,100,100,100,75,0,"dead",""
"79","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",NA,2.9,100,100,100,100,0,"dead",""
"80","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","yes",3.2,NA,NA,100,100,100,0,"dead","Topped"
"81","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",NA,1.4,NA,100,100,100,0,"dead",""
"82","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",2.2,NA,75,100,100,75,0,"dead",""
"83","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",3.2,NA,75,100,100,50,0,"dead",""
"84","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.9,NA,100,100,100,100,0,"dead",""
"85","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","no","no",1.9,NA,100,100,100,100,0,"dead",""
"86","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"87","CCE","2024-08-07","McCoy Creek","McCr3","B","black spruce","yes","no",NA,0.9,NA,100,100,100,0,"dead",""
"88","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","no","no",NA,3.4,NA,100,100,100,25,"dead",""
"89","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","yes","no",0.7,NA,NA,0,0,0,0,"dead",""
"90","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","no","no",NA,1,NA,0,0,0,0,"dead",""
"91","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.3,NA,100,100,100,25,"dead",""
"92","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","no","no",0.6,NA,NA,0,0,0,0,"dead",""
"93","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,2.4,NA,100,100,25,0,"dead",""
"94","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","yes","no",NA,2.4,NA,0,0,0,0,"dead",""
"95","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","no","no",NA,0.9,NA,0,0,0,0,"dead",""
"96","CCE","2024-08-04","Munson Creek","MuCr5","B","birch","no","no",NA,0.9,NA,0,0,0,0,"dead",""
"97","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.9,NA,100,100,100,25,"dead",""
"98","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.2,NA,75,75,50,0,"dead",""
"99","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,0.9,NA,100,100,75,0,"dead",""
"100","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.6,NA,100,100,75,0,"dead",""
"101","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",2.1,NA,NA,0,0,0,0,"dead",""
"102","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","yes",9.4,NA,NA,NA,NA,NA,25,"dead",""
"103","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.1,NA,100,100,50,0,"dead",""
"104","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",0.8,NA,NA,75,75,50,0,"dead",""
"105","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",0.6,NA,NA,75,75,50,0,"dead",""
"106","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",NA,1.8,NA,75,75,25,0,"dead",""
"107","CCE","2024-08-04","Munson Creek","MuCr5","B","black spruce","yes","no",0.8,NA,NA,75,75,25,0,"dead",""
"108","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",4.1,NA,0,0,0,0,0,"dead",""
"109","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,50,0,"dead",""
"110","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,50,0,"dead",""
"111","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,50,0,"dead",""
"112","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,50,0,"dead",""
"113","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.6,NA,75,75,50,0,"dead",""
"114","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.6,NA,75,75,50,0,"dead",""
"115","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.6,NA,75,75,50,0,"dead",""
"116","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,2.2,NA,50,50,0,0,"dead",""
"117","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.2,NA,NA,25,25,0,0,"dead",""
"118","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.7,NA,NA,75,75,75,0,"dead",""
"119","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.3,NA,NA,25,25,0,0,"dead",""
"120","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.5,NA,NA,50,50,25,0,"dead",""
"121","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.5,NA,NA,75,75,75,0,"dead",""
"122","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.5,NA,NA,75,75,75,0,"dead",""
"123","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.8,NA,NA,75,75,50,0,"dead",""
"124","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",5.2,NA,0,50,50,25,0,"dead",""
"125","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"126","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"127","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"128","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"129","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"130","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"131","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"132","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"133","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"134","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,NA,NA,100,75,"dead",""
"135","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.1,NA,NA,100,100,75,0,"dead",""
"136","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.1,NA,NA,100,100,75,0,"dead",""
"137","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.1,NA,NA,100,100,75,0,"dead",""
"138","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.6,NA,NA,50,50,25,0,"dead",""
"139","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.6,NA,NA,50,50,25,0,"dead",""
"140","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.3,NA,100,100,100,0,"dead",""
"141","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.3,NA,100,100,100,0,"dead",""
"142","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.3,NA,100,100,100,0,"dead",""
"143","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1,NA,NA,75,75,25,0,"dead",""
"144","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"145","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"146","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"147","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"148","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,100,100,100,0,"dead",""
"149","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"150","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"151","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"152","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"153","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"154","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1,NA,NA,NA,NA,75,"dead",""
"155","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,100,100,100,0,"dead",""
"156","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2,NA,0,75,75,25,0,"dead",""
"157","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,75,75,25,0,"dead",""
"158","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,75,75,25,0,"dead",""
"159","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.9,NA,NA,75,75,25,0,"dead",""
"160","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.3,NA,100,100,75,0,"dead",""
"161","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.3,NA,NA,100,100,100,0,"dead",""
"162","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.3,NA,NA,100,100,100,0,"dead",""
"163","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.3,NA,NA,100,100,100,0,"dead",""
"164","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.8,NA,100,100,100,0,"dead",""
"165","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,75,75,75,0,"dead",""
"166","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,75,75,75,0,"dead",""
"167","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,75,75,75,0,"dead",""
"168","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,75,75,75,0,"dead",""
"169","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.1,NA,75,75,75,0,"dead",""
"170","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","yes",9.1,NA,NA,NA,NA,100,25,"dead",""
"171","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.9,NA,0,75,75,75,0,"dead",""
"172","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",2.9,NA,0,75,75,75,0,"dead",""
"173","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",0.5,NA,0,75,75,25,0,"dead",""
"174","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,75,0,"dead",""
"175","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,75,0,"dead",""
"176","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,75,75,75,0,"dead",""
"177","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.9,NA,75,75,25,0,"dead",""
"178","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.9,NA,75,75,25,0,"dead",""
"179","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,1.6,NA,0,0,0,0,"dead",""
"180","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"181","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"182","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"183","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"184","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"185","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"186","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"187","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"188","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"189","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",NA,0.3,NA,0,0,0,0,"dead",""
"190","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","yes",6.5,NA,0,0,0,0,0,"dead",""
"191","CCE","2024-08-01","Munson Creek","MuCr3","B","black spruce","yes","no",1.5,NA,NA,25,25,0,0,"dead",""
"192","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",0.6,NA,0,0,0,0,0,"dead",""
"193","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",1.1,NA,0,0,0,0,0,"dead",""
"194","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",1.9,NA,NA,0,0,0,0,"dead",""
"195","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",8.7,NA,NA,75,75,75,0,"dead","Topped"
"196","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",9.2,NA,0,0,0,0,0,"dead",""
"197","CCE","2024-07-25","Haystack","Hays6","B","black spruce","yes","no",1.8,NA,0,0,0,0,0,"dead",""
"198","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",4.9,NA,100,100,100,75,0,"dead",""
"199","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","yes",NA,1,NA,NA,NA,100,25,"dead",""
"200","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",3.1,NA,NA,100,100,50,0,"dead","Topped"
"201","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",7.5,NA,75,100,100,50,0,"dead",""
"202","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",4.9,NA,25,100,100,50,0,"dead",""
"203","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",5.7,NA,100,100,100,25,0,"dead",""
"204","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.3,NA,100,100,100,75,0,"dead",""
"205","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,1.2,NA,100,100,100,0,"dead",""
"206","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",0.6,NA,NA,100,100,100,0,"dead",""
"207","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,1.3,NA,100,100,100,0,"dead",""
"208","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",6.4,NA,50,50,50,25,0,"dead",""
"209","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",4.5,NA,NA,0,0,0,0,"dead",""
"210","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","no","yes",NA,1.4,NA,NA,NA,NA,50,"dead",""
"211","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,0.3,NA,100,100,25,0,"dead",""
"212","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,0.3,NA,100,100,25,0,"dead",""
"213","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",4.2,NA,0,75,75,25,0,"dead",""
"214","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.1,NA,NA,0,0,0,0,"dead",""
"215","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.6,NA,0,50,50,25,0,"dead",""
"216","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.6,NA,0,50,50,25,0,"dead",""
"217","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.6,NA,0,50,50,25,0,"dead",""
"218","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",1.2,NA,NA,100,100,25,0,"dead",""
"219","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",2.7,NA,NA,0,0,0,0,"dead",""
"220","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,1.1,NA,25,25,0,0,"dead",""
"221","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",7.1,NA,25,25,25,0,0,"dead",""
"222","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",8.2,NA,0,0,0,0,0,"dead",""
"223","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",NA,0.9,NA,0,0,0,0,"dead",""
"224","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",0.6,NA,0,0,0,0,0,"dead",""
"225","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",6.1,NA,0,0,0,0,0,"dead",""
"226","CCE","2024-08-06","Dry Creek","DrCr4","A","black spruce","yes","no",1.2,NA,NA,0,0,0,0,"dead",""
"227","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",1.7,NA,NA,100,100,100,0,"dead",""
"228","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",3,NA,0,25,25,0,0,"dead",""
"229","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",3,NA,0,25,25,0,0,"dead",""
"230","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",8.9,NA,0,0,0,0,0,"dead",""
"231","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",1.7,NA,NA,100,100,100,0,"dead",""
"232","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",2.2,NA,NA,0,0,0,0,"dead",""
"233","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",4.9,NA,0,100,100,100,0,"dead",""
"234","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",1.4,NA,NA,25,25,0,0,"dead",""
"235","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",1.3,NA,0,50,50,25,0,"dead",""
"236","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",2.5,NA,NA,100,100,75,0,"dead",""
"237","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",0.6,NA,NA,100,100,100,0,"dead",""
"238","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",1.3,NA,NA,75,75,50,0,"dead",""
"239","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",3.1,NA,0,0,0,0,0,"dead",""
"240","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",NA,1.1,NA,100,75,25,0,"dead",""
"241","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",2.1,NA,NA,0,0,0,0,"dead",""
"242","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",2.7,NA,0,0,0,0,0,"dead",""
"243","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","yes","no",3,NA,0,0,0,0,0,"dead",""
"244","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","yes","no",3,NA,0,0,0,0,0,"dead",""
"245","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","yes","no",3,NA,0,0,0,0,0,"dead",""
"246","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",5.1,NA,100,100,100,75,0,"dead",""
"247","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",2,NA,NA,NA,NA,NA,25,"dead",""
"248","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",0.7,NA,NA,100,100,100,0,"dead",""
"249","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",4.9,NA,NA,0,0,0,0,"dead",""
"250","CCE","2024-07-30","Nugget Creek","NuCr1","B","black spruce","no","no",7.4,NA,0,100,100,75,0,"dead",""
