"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","resprouts_present","resprout_species","resprout_species_other","resprout_count","resprout_notes","r_bd1","r_bd2","r_bd3","photos"
"388","f931b16b-4044-4400-8065-67901fec0092","2024-07-18","Lost Horse","LoHo5","B","9 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"6d83f686-2305-41db-9776-ecc83305280e"
"389","fb4a50d2-3049-44a5-8676-21400a0a4040","2024-07-15","Lost Horse","LoHo3","C","6 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"e0c4a431-a693-47ab-9881-a608b31d19e9"
"390","fb798877-df2f-475a-a0f9-34445235073a","2024-08-03","Teklanika ","Tekl3","B","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"9002fb87-7e44-4eea-a28c-15620e4be3fd"
"391","fc5918fe-948a-4eeb-9fa2-245a9232952a","2024-07-23","Hess Creek","HeCr5","C","6 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"4db596f2-8b47-4a91-8b8e-4fe55e2a61e4"
"392","fd3549bb-b9c0-4546-b42f-c345ce30c63f","2024-07-23","Hess Creek","HeCr4","B","6 m",NA,"LC soil sample hole in plot","no",NA,NA,NA,NA,NA,NA,NA,"cb2b7830-2cef-4cd3-b1ca-f617c781993f"
"393","fdb48bda-3f19-4430-a944-a51a92aeb126","2024-07-29","McCoy Creek","MCCR6","B","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"1106596d-cd1b-44df-9f30-750075c3e9e7"
"394","fdc4228e-1f86-4ddb-a60b-1c64f89db6d5","2024-07-18","Lost Horse","LoHo5","A","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"e0c21c79-c2f9-4018-89e0-a7f5b8531f39"
"395","fe6f26ff-50d2-4d9d-a72d-5d1235a2a35b","2024-08-01","Munson Creek","MuCr2","C","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"0b87e7b7-04a5-484c-aba9-2262443b1dad"
"396","fe708249-a3ec-45b4-9407-ebadf99aabcc","2024-07-15","Lost Horse","LoHo1","A","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"0fad7a80-33c1-4b27-8c8b-0031af70b570"
"397","feee01d5-caf4-4e35-842e-c165987c4c8a","2024-07-18","Lost Horse","LoHo5","B","3 m",NA,"","no",NA,NA,NA,NA,NA,NA,NA,"06457f27-8798-431c-961e-a77b29ea221b"
