"","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","count","livedead","tree_notes"
"229","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",1.7,NA,NA,100,100,0,0,NA,"",""
"230","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",1.4,NA,NA,100,100,25,0,NA,"",""
"231","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",1.6,NA,NA,100,100,0,0,NA,"",""
"232","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",NA,0.9,NA,100,100,75,0,5,"",""
"233","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",1.3,NA,NA,100,100,0,0,NA,"",""
"234","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",0.5,NA,NA,100,100,0,0,2,"",""
"235","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",1.2,NA,NA,100,100,0,0,NA,"",""
"236","2024-08-05","Dry Creek","DrCr2","A","black spruce","yes","no",2.3,NA,0,0,0,0,0,NA,"",""
"237","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,1.6,NA,100,100,50,0,NA,"",""
"238","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,2.2,NA,100,75,50,0,NA,"",""
"239","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,2.9,NA,100,75,75,0,NA,"",""
"240","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,0.9,NA,100,100,100,25,NA,"",""
"241","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,0.9,NA,100,100,100,50,NA,"",""
"242","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"243","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",9.3,NA,25,50,25,0,0,NA,"",""
"244","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,1.8,NA,100,100,100,25,NA,"",""
"245","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",4.5,NA,NA,75,75,25,0,NA,"",""
"246","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",13.2,NA,50,100,100,25,0,NA,"",""
"247","2024-07-18","Lost Horse","LoHo4","B","black spruce","yes","no",NA,10.6,25,75,50,25,0,NA,"",""
"248","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",1.8,NA,NA,0,0,0,0,NA,"",""
"249","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",0.8,NA,NA,25,25,0,0,NA,"",""
"250","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",1,NA,NA,0,0,0,0,NA,"",""
"251","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",7.4,NA,25,25,25,0,0,NA,"",""
"252","2024-07-25","Haystack","Hays6","C","black spruce","no","no",8.2,NA,25,0,0,0,0,NA,"",""
"253","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",0.9,NA,0,0,0,0,0,NA,"",""
"254","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",0.8,NA,NA,0,0,0,0,NA,"",""
"255","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",1.6,NA,0,0,0,0,0,6,"",""
"256","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",NA,2.3,NA,0,0,0,0,4,"",""
"257","2024-07-25","Haystack","Hays6","C","black spruce","yes","no",8.3,NA,0,0,0,0,0,NA,"",""
"258","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","no",8.8,NA,50,75,50,0,0,NA,"",""
"259","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","no",5.5,NA,NA,50,50,25,0,NA,"","Topped (likely pre fire "
"260","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","no",6.3,NA,0,50,25,0,0,NA,"",""
"261","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","no",7.4,NA,25,0,0,0,0,NA,"",""
"262","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","no",7.6,NA,0,0,0,0,0,NA,"",""
"263","2024-07-18","Lost Horse","LoHo5","B","black spruce","yes","yes",2.3,NA,NA,NA,NA,NA,75,NA,"","Opted pre fire"
"264","2024-07-25","Haystack","Hays6","A","black spruce","yes","no",NA,2.3,NA,0,0,0,0,NA,"",""
"265","2024-07-25","Haystack","Hays6","A","black spruce","yes","no",6.2,NA,NA,0,0,0,0,NA,"",""
"266","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",4.3,NA,NA,NA,0,0,0,NA,"","Topped"
"267","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",NA,1.7,NA,NA,NA,25,0,NA,"","Topped"
"268","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",3.4,NA,NA,NA,NA,0,0,NA,"",""
"269","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",NA,2.6,NA,NA,NA,NA,75,NA,"",""
"270","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",3.8,NA,NA,NA,0,0,0,NA,"","Topped"
"271","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",3,NA,NA,NA,NA,75,25,NA,"","Topped"
"272","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",1,NA,NA,NA,NA,0,0,NA,"",""
"273","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",8.4,NA,0,0,0,0,0,NA,"",""
"274","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",8.6,NA,0,25,25,25,0,NA,"",""
"275","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",4.5,NA,0,0,0,0,0,NA,"",""
"276","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",5,NA,0,25,25,25,0,NA,"",""
"277","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","yes",3.9,NA,NA,NA,NA,0,0,NA,"",""
"278","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",5.5,NA,0,25,25,25,0,NA,"",""
"279","2024-07-29","McCoy Creek","McCr6","A","black spruce","yes","no",2.1,NA,NA,NA,25,25,0,NA,"",""
"280","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,2.5,NA,0,0,0,0,NA,"",""
"281","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",5.8,NA,25,0,0,0,0,NA,"",""
"282","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",0.4,NA,NA,0,0,0,0,NA,"",""
"283","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,1.1,NA,100,100,100,0,NA,"",""
"284","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",2.4,NA,0,25,25,0,0,NA,"",""
"285","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,1.3,NA,100,100,50,0,NA,"",""
"286","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,1.4,NA,100,100,100,0,2,"",""
"287","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",1.3,NA,100,100,100,0,0,NA,"",""
"288","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,0.9,NA,100,100,100,0,NA,"",""
"289","2024-08-05","Dry Creek","DrCr2","C","black spruce","yes","no",NA,1.9,NA,100,100,100,0,2,"",""
"290","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",1.7,NA,NA,100,100,75,0,NA,"",""
"291","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",0.5,NA,NA,100,100,100,0,NA,"",""
"292","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",4.1,NA,100,100,100,100,0,NA,"",""
"293","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",NA,1.1,NA,100,100,100,0,3,"",""
"294","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",NA,2,NA,100,100,100,0,NA,"",""
"295","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",1.5,NA,NA,100,100,100,0,NA,"",""
"296","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2,NA,100,100,100,100,0,2,"",""
"297","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.1,NA,NA,100,100,75,0,NA,"",""
"298","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2.9,NA,75,75,75,75,0,NA,"",""
"299","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.8,NA,75,100,100,100,0,NA,"",""
"300","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.8,NA,75,75,75,50,0,NA,"",""
"301","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",5.1,NA,50,75,75,75,0,NA,"",""
"302","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.9,NA,75,100,100,100,0,NA,"",""
"303","2024-08-06","Dry Creek","DrCr6","A","black spruce","no","no",NA,1.5,NA,100,100,100,0,NA,"",""
"304","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",4.3,NA,75,75,75,75,0,NA,"",""
"305","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2.5,NA,100,100,100,100,0,NA,"",""
"306","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2.8,NA,100,100,100,75,0,NA,"",""
"307","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",4.3,NA,75,75,75,50,0,NA,"",""
"308","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.2,NA,75,100,100,100,0,NA,"",""
"309","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.3,NA,75,100,75,50,0,NA,"",""
"310","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2.4,NA,100,100,100,75,0,NA,"",""
"311","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",1.9,NA,NA,100,100,100,0,NA,"",""
"312","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",3.2,NA,75,100,75,75,0,NA,"",""
"313","2024-08-06","Dry Creek","DrCr6","A","black spruce","yes","no",2.2,NA,100,100,100,100,0,NA,"",""
"314","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1.6,NA,NA,0,0,0,0,NA,"",""
"315","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.2,NA,NA,25,0,0,0,NA,"",""
"316","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.6,NA,NA,0,0,0,0,NA,"",""
"317","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",6.2,NA,0,50,50,25,0,NA,"",""
"318","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",NA,1,NA,50,50,25,0,2,"",""
"319","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",NA,1.7,NA,100,100,100,25,NA,"",""
"320","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1,NA,NA,50,50,25,0,NA,"",""
"321","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1.6,NA,NA,0,0,0,0,NA,"",""
"322","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.5,NA,0,0,0,0,0,NA,"",""
"323","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.9,NA,NA,25,25,0,0,NA,"",""
"324","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",0.3,NA,NA,100,100,75,25,NA,"",""
"325","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",5.7,NA,0,0,0,0,0,NA,"",""
"326","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.8,NA,50,100,100,75,0,NA,"",""
"327","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2,NA,0,100,100,75,0,NA,"",""
"328","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",3.5,NA,0,50,50,25,0,NA,"",""
"329","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",NA,1.2,NA,100,100,100,0,NA,"",""
"330","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.8,NA,0,0,0,0,0,NA,"",""
"331","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",2.3,NA,0,25,25,0,0,NA,"",""
"332","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",NA,1.4,NA,100,100,100,25,NA,"",""
"333","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1.1,NA,NA,100,100,100,0,NA,"",""
"334","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",NA,1.3,NA,0,0,0,0,NA,"",""
"335","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",2.5,NA,NA,50,50,25,0,NA,"",""
"336","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1.1,NA,NA,0,0,0,0,NA,"",""
"337","2024-07-28","McCoy Creek","McCr4","A","black spruce","no","no",1.6,NA,NA,0,0,0,0,NA,"",""
"338","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",2.7,NA,NA,100,100,50,0,NA,"",""
"339","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1.7,NA,NA,100,100,50,0,NA,"",""
"340","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",0.7,NA,NA,0,0,0,0,NA,"",""
"341","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",NA,2.4,NA,NA,NA,75,50,NA,"",""
"342","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",NA,2.6,NA,NA,NA,75,50,NA,"",""
"343","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",NA,1.8,NA,75,75,25,0,NA,"",""
"344","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1.1,NA,NA,100,100,100,0,NA,"",""
"345","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1.7,NA,NA,50,50,25,0,NA,"",""
"346","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",3.5,NA,75,50,25,0,0,NA,"",""
"347","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",NA,1.3,NA,100,100,100,0,NA,"",""
"348","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1.1,NA,NA,25,25,0,0,NA,"",""
"349","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1,NA,NA,NA,NA,100,75,NA,"",""
"350","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",NA,1.7,NA,100,100,25,0,NA,"",""
"351","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",3.9,NA,NA,100,100,100,0,NA,"",""
"352","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4.6,NA,0,0,0,0,0,NA,"",""
"353","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4,NA,NA,100,100,75,0,NA,"",""
"354","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4.2,NA,NA,NA,NA,100,50,NA,"","Topped"
"355","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4.6,NA,NA,100,100,100,0,NA,"",""
"356","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4.1,NA,NA,75,75,75,25,NA,"",""
"357","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",4.9,NA,50,100,100,75,0,NA,"",""
"358","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1,NA,NA,100,100,75,25,NA,"",""
"359","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",0.7,NA,NA,25,25,25,0,NA,"",""
"360","2024-07-28","McCoy Creek","McCr4","A","black spruce","yes","no",1.6,NA,NA,0,0,0,0,NA,"",""
"361","2024-07-14","Haystack","Hays1","B","black spruce","yes","no",7.9,NA,50,100,75,25,0,NA,"Dead",""
"362","2024-07-14","Haystack","Hays1","B","black spruce","yes","no",NA,2.5,NA,75,50,50,0,NA,"Dead",""
"363","2024-07-14","Haystack","Hays1","B","black spruce","yes","no",NA,4.2,NA,75,75,50,0,NA,"Dead",""
"364","2024-07-14","Haystack","Hays1","B","black spruce","yes","no",2,NA,0,25,25,25,0,NA,"Dead",""
"365","2024-07-14","Haystack","Hays1","B","black spruce","yes","no",NA,2.8,NA,75,50,25,0,NA,"Dead",""
"366","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,3.3,NA,50,50,25,0,NA,"",""
"367","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.3,NA,100,100,75,25,NA,"",""
"368","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",2.3,NA,0,0,0,0,0,NA,"",""
"369","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",2.3,NA,0,0,0,0,0,NA,"",""
"370","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.4,NA,100,100,100,0,NA,"",""
"371","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",2.7,NA,NA,75,75,50,0,NA,"",""
"372","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.8,NA,25,25,0,25,2,"",""
"373","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",2,NA,0,0,0,0,0,NA,"",""
"374","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.3,NA,25,25,25,0,NA,"",""
"375","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.1,NA,100,100,100,25,NA,"",""
"376","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",5,NA,0,25,25,25,0,NA,"",""
"377","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",3.2,NA,0,0,0,0,0,NA,"",""
"378","2024-08-02","Teklanika","Tekl6","A","larch","yes","no",NA,2.1,0,0,0,0,0,NA,"",""
"379","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2.9,NA,0,0,0,0,NA,"",""
"380","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,1.9,NA,100,100,100,0,2,"",""
"381","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",6.7,NA,0,25,25,25,0,NA,"",""
"382","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",NA,2,NA,100,100,100,0,3,"",""
"383","2024-08-02","Teklanika","Tekl6","A","black spruce","yes","no",1.1,NA,NA,50,50,50,0,NA,"",""
"384","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",16.9,NA,50,50,25,0,0,NA,"",""
"385","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",4.9,NA,NA,25,25,0,0,NA,"",""
"386","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",1.4,NA,NA,100,100,75,0,NA,"",""
"387","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",1.4,NA,NA,25,25,0,0,NA,"",""
"388","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",1.4,NA,NA,0,0,0,0,NA,"",""
"389","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",NA,3.3,NA,0,0,0,0,NA,"",""
"390","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",1,NA,NA,0,0,0,0,NA,"",""
"391","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",NA,1.8,NA,0,0,0,0,NA,"",""
"392","2024-07-18","Lost Horse","LoHo4","A","black spruce","yes","no",NA,1.7,NA,0,0,0,0,NA,"",""
"393","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,1.6,NA,100,100,100,0,NA,"",""
"394","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",8.1,NA,25,50,50,25,0,NA,"",""
"395","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"396","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","yes",4.1,NA,NA,NA,NA,NA,25,NA,"",""
"397","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",5.4,NA,100,100,75,25,0,NA,"",""
"398","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",4,NA,75,100,75,25,0,NA,"",""
"399","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",4.4,NA,100,75,75,75,0,NA,"",""
"400","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,1.9,0,100,100,100,0,3,"",""
"401","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,0.9,NA,100,100,100,25,2,"",""
"402","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,0.9,100,100,100,100,0,NA,"",""
"403","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",4.3,NA,75,75,75,75,0,NA,"",""
"404","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",2.5,NA,100,100,75,50,0,NA,"",""
"405","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",2.4,NA,NA,75,75,75,0,NA,"",""
"406","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",2.1,NA,100,100,100,100,0,NA,"",""
"407","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",1,NA,NA,100,100,75,0,NA,"",""
"408","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",NA,1.3,NA,100,100,75,0,NA,"",""
"409","2024-08-06","Dry Creek","DrCr6","C","black spruce","no","yes",4.9,NA,NA,NA,NA,NA,25,NA,"",""
"410","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",3.9,NA,75,50,50,25,0,NA,"",""
"411","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",4.1,NA,100,75,75,50,0,NA,"",""
"412","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",6.5,NA,25,25,25,25,0,NA,"",""
"413","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",5.1,NA,0,25,25,25,0,NA,"",""
"414","2024-08-06","Dry Creek","DrCr6","C","black spruce","no","yes",3.5,NA,NA,NA,NA,NA,0,2,"",""
"415","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","yes",NA,2.4,NA,NA,NA,NA,0,NA,"","Topped"
"416","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",5.7,NA,0,0,0,0,0,NA,"",""
"417","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",3.5,NA,0,0,0,0,0,2,"",""
"418","2024-08-06","Dry Creek","DrCr6","C","black spruce","yes","no",4.1,NA,75,75,75,75,0,NA,"",""
"419","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",3.1,NA,0,0,0,0,0,NA,"",""
"420","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,1.1,NA,0,0,0,0,4,"",""
"421","2024-08-04","Munson Creek","MuCr5","A","black spruce","no","no",NA,0.4,NA,50,50,50,0,NA,"",""
"422","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,2.1,NA,0,0,0,0,2,"",""
"423","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",8.8,NA,0,0,0,0,0,NA,"",""
"424","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,2.8,NA,0,0,0,0,NA,"",""
"425","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",1.3,NA,NA,0,0,0,0,3,"",""
"426","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,0.6,NA,100,100,100,0,2,"",""
"427","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,0.8,NA,0,0,0,0,NA,"",""
"428","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",5.5,NA,0,0,0,0,0,3,"",""
"429","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",3.3,NA,0,0,0,0,0,NA,"",""
"430","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",6.8,NA,0,0,0,0,0,NA,"",""
"431","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",3,NA,NA,25,25,0,0,NA,"",""
"432","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",1.5,NA,NA,25,25,0,0,NA,"",""
"433","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",NA,1.3,NA,100,100,100,0,NA,"",""
"434","2024-08-04","Munson Creek","MuCr5","A","black spruce","no","no",NA,1,NA,100,100,25,0,NA,"",""
"435","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",1.9,NA,NA,100,100,100,0,NA,"",""
"436","2024-08-04","Munson Creek","MuCr5","A","black spruce","yes","no",10.2,NA,50,75,75,25,0,NA,"",""
"437","2024-08-04","Munson Creek","MuCr5","A","black spruce","no","no",NA,1.3,NA,100,100,75,0,NA,"",""
"438","2024-07-15","Lost Horse","LOHO1","B","black spruce","yes","no",9.7,NA,25,75,75,50,0,NA,"",""
"439","2024-07-15","Lost Horse","LOHO1","B","black spruce","yes","no",10.1,NA,25,75,75,50,0,NA,"",""
"440","2024-07-15","Lost Horse","LOHO1","B","black spruce","yes","no",13.5,NA,25,75,75,25,0,NA,"",""
"441","2024-07-15","Lost Horse","LOHO2","B","black spruce","yes","no",7.8,NA,25,75,75,25,0,NA,"",""
"442","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",NA,0.7,NA,0,0,0,0,NA,"",""
"443","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",NA,0.9,NA,0,0,0,0,NA,"",""
"444","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",10,NA,25,0,0,0,0,NA,"",""
"445","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",0.7,NA,NA,0,0,0,0,NA,"",""
"446","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",4.5,NA,NA,0,0,0,0,NA,"",""
"447","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",8.9,NA,25,25,25,0,0,NA,"",""
"448","2024-07-25","Haystack","Hays5","A","black spruce","yes","no",5.1,NA,25,75,75,75,0,NA,"",""
