"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","ground_cover_type","ground_cover_type_other","ground_percent_cover","ground_cover_notes","photos"
"1488","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Fine Woody Debris","",3,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1489","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Coarse Woody Debris","",5,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1490","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Litter","",6,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1491","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Grass Litter","",2,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1492","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Liverwort","",35,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1493","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Organic","",1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1494","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Ceratodon/Pohlia","",45.7,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1495","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Burned Lichen","",0.1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1496","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Coarse Woody Debris","",2,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1497","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Fine Woody Debris","",3,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1498","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Burned Moss","",8,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1499","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Litter","",4,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1500","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Polytrichum","",0.1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1501","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Organic","",82.8,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1502","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Litter","",17,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1503","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Grass Litter","",5,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1504","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Polytrichum","",1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1505","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Ceratodon purpureus","",1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1506","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Coarse Woody Debris","",4,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1507","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Fine Woody Debris","",2,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1508","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","","Burned lichen",0.1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1509","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Organic","",6,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1510","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","","Burned moss",63.9,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1511","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Burned Lichen","",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1512","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Litter","",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1513","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Polytrichum","",0.1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1514","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Coarse Woody Debris","",2,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1515","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Fine Woody Debris","",0.1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1516","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Ceratodon purpureus","",0.1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1517","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Mineral ","",8,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1518","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Organic","",87.7,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1519","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Coarse Woody Debris","",4,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1520","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Fine Woody Debris","",1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1521","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Liverwort","",4,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1522","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Ceratodon/Pohlia","",3,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1523","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Polytrichum","",70,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1524","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Litter","",18,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1525","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Polytrichum","",0.1,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1526","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Burned Lichen","",1,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1527","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Burned Moss","",4,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1528","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Coarse Woody Debris","",6,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1529","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Fine Woody Debris","",3,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1530","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Litter","",55,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1531","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Organic","",30.9,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1532","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Burned Lichen","",2,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1533","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Polytrichum","",3,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1534","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Coarse Woody Debris","",1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1535","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Fine Woody Debris","",1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1536","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Litter","",2,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1537","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Grass Litter","",0.1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1538","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Organic","",15,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1539","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Burned Moss","",75.9,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1540","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Polytrichum","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1541","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Grass Litter","",7,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1542","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Burned Moss","",1,"Sphagnum ","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1543","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Fine Woody Debris","",1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1544","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Coarse Woody Debris","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1545","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Litter","",12,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1546","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Ceratodon purpureus","",15,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1547","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Organic","",63.8,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1548","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Coarse Woody Debris","",6,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1549","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Fine Woody Debris","",3,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1550","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Litter","",3,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1551","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Burned Moss","",5,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1552","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Burned Lichen","",2,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1553","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Organic","",81,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1554","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Polytrichum","",2,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1555","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Coarse Woody Debris","",2,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1556","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Fine Woody Debris","",4,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1557","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Litter","",9,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1558","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Organic","",9,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1559","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Mushroom","",0.1,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1560","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Ceratodon/Pohlia","",20,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1561","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Grass Litter","",54,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1562","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Coarse Woody Debris","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1563","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Fine Woody Debris","",3,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1564","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Grass Litter","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1565","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Litter","",7,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1566","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Ceratodon purpureus","",45,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1567","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Organic","",44.8,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1568","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Coarse Woody Debris","",17,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1569","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Fine Woody Debris","",1,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1570","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Ceratodon purpureus","",1,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1571","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Polytrichum","",0.1,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1572","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Grass Litter","",1,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1573","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Litter","",7,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1574","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Organic","",72.9,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1575","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Coarse Woody Debris","",3,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1576","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Fine Woody Debris","",5,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1577","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Marchantia polymorpha","",4,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1578","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Foliose Lichen","",1,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1579","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Litter","",3,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1580","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Grass Litter","",0.1,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1581","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Ceratodon purpureus","",9,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1582","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Polytrichum","",74.9,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1583","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Ceratodon purpureus","",1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1584","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Marchantia polymorpha","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1585","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Litter","",4,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1586","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Mushroom","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1587","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Burned Lichen","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1588","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Burned Moss","",2,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1589","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Coarse Woody Debris","",2,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1590","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","","Standing water",1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1591","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Fine Woody Debris","",3,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1592","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Organic","",86.7,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1593","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Mushroom","",0.1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1594","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Fine Woody Debris","",0.1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1595","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Coarse Woody Debris","",21,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1596","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Ceratodon purpureus","",10,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1597","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Litter","",13,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1598","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Organic","",55.8,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1599","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Coarse Woody Debris","",2,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1600","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Fine Woody Debris","",0.1,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1601","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Ceratodon purpureus","",3,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1602","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Burned Lichen","",0.1,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1603","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Litter","",0.1,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1604","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Organic","",94.7,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1605","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Liverwort","",0.1,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1606","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Ceratodon/Pohlia","",7,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1607","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","","Unknown moss",2,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1608","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Fine Woody Debris","",3,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1609","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Grass Litter","",6,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1610","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Organic","",4,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1611","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Coarse Woody Debris","",17,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1612","8bf91080-f2e1-426e-8be7-aa3a6e8c7735","2024-07-22","Hess Creek","HeCr1","B","9 m",NA,"","Litter","",60.9,"","f4fa2e20-ab80-417b-8f66-be1727358fe2"
"1613","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Coarse Woody Debris","",1,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1614","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Fine Woody Debris","",4,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1615","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Ceratodon/Pohlia","",22,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1616","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Burned Moss","",12,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1617","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Litter","",30,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1618","8cf97ed9-f005-41ea-878d-022b24b4d846","2024-07-23","Hess Creek","HeCr4","C","9 m",NA,"","Organic","",31,"","9b95b78a-9109-4c31-999e-493b28dc0e23"
"1619","8d13a267-35fa-4142-b103-35312f5813a7","2024-08-01","Munson Creek","MuCr2","B","6 m",NA,"","Fine Woody Debris","",1,"","1d1f9477-9d7b-4e80-9f0a-ac02b18428ee"
"1620","8d13a267-35fa-4142-b103-35312f5813a7","2024-08-01","Munson Creek","MuCr2","B","6 m",NA,"","Coarse Woody Debris","",3,"","1d1f9477-9d7b-4e80-9f0a-ac02b18428ee"
"1621","8d13a267-35fa-4142-b103-35312f5813a7","2024-08-01","Munson Creek","MuCr2","B","6 m",NA,"","Polytrichum","",0.1,"","1d1f9477-9d7b-4e80-9f0a-ac02b18428ee"
