date,fire_scar,site,plot,shrubs_present,shrub_species,dbh,dbh_count,basal_diameter,basal_count,foliage_combustion,branch_combustion,stem_combustion,shrub_notes
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,1,5,75,75,75,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.7,9,100,100,100,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.2,2,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.5,4,100,100,100,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.9,5,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.5,6,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.9,5,100,100,50,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,1,5,75,75,75,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.7,9,100,100,100,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.2,2,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.7,6,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.9,5,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.5,6,100,100,75,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.9,5,100,100,50,
7/8/2023,Chitanana,29,B,yes,Salix,NA,NA,0.5,4,100,100,100,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.7,3,100,100,75,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.4,5,100,100,75,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.7,3,100,100,75,
7/8/2023,Chitanana,29,B,yes,Betula,NA,NA,0.4,5,100,100,75,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.6,2,100,100,75,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.9,9,100,100,75,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.8,5,100,100,100,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.6,2,100,100,75,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.9,9,100,100,75,
7/8/2023,Chitanana,29,C,yes,Betula,NA,NA,0.8,5,100,100,100,
7/9/2023,Chitanana,30,C,yes,Betula,NA,NA,0.4,1,100,100,100,
7/9/2023,Chitanana,30,C,yes,Salix,NA,NA,0.5,2,0,0,0,
7/9/2023,Chitanana,30,C,yes,Betula,NA,NA,0.8,10,75,25,25,
7/9/2023,Chitanana,30,C,yes,Betula,NA,NA,1.2,6,100,100,100,
7/9/2023,Chitanana,30,C,yes,Salix,NA,NA,0.4,4,100,100,100,
7/9/2023,Chitanana,30,C,yes,Salix,NA,NA,0.3,3,100,100,100,
7/9/2023,Chitanana,30,C,yes,Salix,NA,NA,0.4,1,100,100,100,
7/9/2023,Chitanana,30,C,yes,Betula,NA,NA,0.7,9,75,75,75,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.9,10,50,50,50,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.5,28,100,100,100,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.5,1,100,100,100,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.6,9,100,100,100,
7/9/2023,Chitanana,30,B,yes,Salix,NA,NA,0.2,5,100,100,100,
7/9/2023,Chitanana,30,B,yes,Salix,NA,NA,0.4,3,25,25,25,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.5,3,100,100,100,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/9/2023,Chitanana,30,B,yes,Betula,NA,NA,0.6,21,50,50,50,
7/9/2023,Chitanana,30,A,yes,Salix,NA,NA,0.8,1,100,100,100,
7/9/2023,Chitanana,30,A,yes,Salix,NA,NA,0.4,1,100,100,100,
7/9/2023,Chitanana,30,A,yes,Salix,NA,NA,0.5,1,100,100,100,
7/9/2023,Chitanana,30,A,yes,Salix,NA,NA,0.3,4,100,100,100,
7/9/2023,Chitanana,30,A,yes,Betula,NA,NA,0.4,17,100,100,100,
7/9/2023,Chitanana,30,A,yes,Betula,NA,NA,0.4,2,100,100,100,
7/9/2023,Chitanana,30,A,yes,Salix,NA,NA,0.4,3,50,25,25,
7/9/2023,Chitanana,30,A,yes,Betula,NA,NA,0.3,7,75,75,75,
7/9/2023,Chitanana,31,B,yes,Salix,NA,NA,4.9,1,100,100,25,
7/9/2023,Chitanana,31,B,yes,Salix,NA,NA,9.5,2,25,25,25,
7/9/2023,Chitanana,31,A,yes,Salix,NA,NA,7.5,5,100,100,100,
7/9/2023,Chitanana,31,C,yes,Salix,NA,NA,11.5,2,100,100,75,
7/9/2023,Chitanana,32,A,yes,Alder,NA,NA,1.3,2,50,50,50,
7/9/2023,Chitanana,32,A,yes,Alder,NA,NA,0.2,5,100,100,100,
7/9/2023,Chitanana,32,A,yes,Alder,NA,NA,0.5,2,25,25,25,
7/9/2023,Chitanana,32,B,yes,Betula,NA,NA,0.3,5,100,100,100,
7/9/2023,Chitanana,32,C,yes,Betula,NA,NA,0.4,6,100,100,100,
7/9/2023,Chitanana,32,C,yes,Betula,NA,NA,0.3,3,100,100,100,
7/9/2023,Chitanana,32,C,yes,Alder,NA,NA,0.3,1,100,100,100,
7/9/2023,Chitanana,32,C,yes,Alder,NA,NA,0.7,14,100,100,100,
7/9/2023,Chitanana,32,C,yes,Betula,NA,NA,0.6,11,100,100,100,
7/9/2023,Chitanana,32,C,yes,Betula,NA,NA,0.4,1,100,100,25,
7/9/2023,Chitanana,32,C,yes,Betula,NA,NA,0.3,1,0,0,0,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.4,1,25,25,0,
7/9/2023,Chitanana,33,A,yes,Uknown,NA,NA,0.4,1,100,100,50,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.3,4,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.5,3,100,100,75,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.6,4,100,100,75,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.4,2,100,100,75,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.7,20,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.7,3,100,100,25,
7/9/2023,Chitanana,33,A,yes,Uknown,NA,NA,2.2,1,100,100,100,
7/9/2023,Chitanana,33,A,yes,Uknown,NA,NA,0.5,3,100,100,75,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.5,34,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.5,10,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.6,2,100,100,100,
7/9/2023,Chitanana,33,A,yes,Uknown,NA,NA,1.3,2,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.3,4,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.5,4,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,1,7,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.8,2,100,100,100,
7/9/2023,Chitanana,33,A,yes,Betula,NA,NA,0.3,18,100,100,100,
7/9/2023,Chitanana,33,B,yes,Betula,NA,NA,0.3,1,100,100,25,
7/9/2023,Chitanana,33,B,yes,Uknown,NA,NA,0.4,6,100,100,100,
7/9/2023,Chitanana,33,B,yes,Uknown,NA,NA,0.2,5,100,100,100,
7/9/2023,Chitanana,33,B,yes,Uknown,NA,NA,0.4,6,100,100,100,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,1.1,11,50,50,25,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,1,4,100,100,75,
7/9/2023,Chitanana,33,B,yes,Uknown,NA,NA,0.3,5,100,100,100,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.8,1,100,100,25,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.3,5,100,100,25,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.3,4,100,100,75,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.8,9,75,50,25,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.6,6,75,75,75,
7/9/2023,Chitanana,33,B,yes,Alder,NA,NA,0.4,1,100,100,50,
7/9/2023,Chitanana,33,B,yes,Betula,NA,NA,0.5,4,100,100,100,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.5,1,100,100,100,
7/9/2023,Chitanana,33,C,yes,Alder,NA,NA,0.8,11,75,50,25,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.8,8,100,100,100,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.4,2,50,50,50,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.4,5,25,25,25,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.3,4,50,25,25,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.5,3,75,75,50,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.3,3,100,100,75,
7/9/2023,Chitanana,33,C,yes,Uknown,NA,NA,0.5,7,100,100,100,
7/9/2023,Chitanana,33,C,yes,Uknown,NA,NA,0.5,1,100,100,100,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,1.8,2,100,50,50,
7/9/2023,Chitanana,33,C,yes,Uknown,NA,NA,0.3,10,100,100,100,
7/9/2023,Chitanana,33,C,yes,Betula,NA,NA,0.6,6,50,50,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.8,1,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.6,4,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,2,100,100,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.3,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.4,1,100,100,100,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.1,2,100,100,100,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.1,2,100,100,100,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.4,6,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,1,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,1.2,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.1,5,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.1,6,100,100,100,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.5,2,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.1,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.5,2,100,75,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.2,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.6,7,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,2,100,100,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.5,1,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,4,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,5,100,75,0,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,2,100,100,0,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.4,9,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.7,1,100,50,0,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.4,9,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,6,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.5,6,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.5,4,100,100,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.4,2,100,50,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.4,18,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.4,2,100,50,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,3,100,75,0,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.3,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.6,5,50,25,0,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.7,4,100,50,25,
7/10/2023,ChitananaMooseheart,34,B,yes,Salix,NA,NA,0.5,5,100,75,50,
7/10/2023,ChitananaMooseheart,34,B,yes,Betula,NA,NA,0.4,4,50,50,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.4,8,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.5,2,75,50,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.4,1,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,2,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.5,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.3,5,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.4,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,3,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Alder,NA,NA,1.2,8,75,50,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.4,7,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,7,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,1,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.4,6,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,3,100,75,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.7,4,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.7,5,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.7,1,100,100,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.5,2,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,12,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.3,6,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.5,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,1,100,100,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.5,6,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.3,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.7,4,50,50,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.2,1,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.3,4,100,100,100,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.7,4,50,50,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.2,1,100,50,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.6,4,100,100,25,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.2,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.3,1,100,100,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.4,1,25,0,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.4,6,75,75,75,
7/10/2023,ChitananaMooseheart,34,A,yes,Betula,NA,NA,0.6,1,25,25,0,
7/10/2023,ChitananaMooseheart,34,A,yes,Salix,NA,NA,0.9,1,100,100,75,"Following sites, discontinued counting the small herbaceous salix spp. "
7/10/2023,ChitananaMooseheart,34,C,yes,Alder,NA,NA,2.6,17,75,75,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Uknown,NA,NA,0.8,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.6,22,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.5,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.5,4,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Uknown,NA,NA,0.6,7,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.4,9,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Alder,NA,NA,0.9,12,75,75,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Uknown,NA,NA,0.3,11,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Uknown,NA,NA,0.6,1,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.6,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.8,11,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.8,10,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Alder,NA,NA,0.5,3,100,100,25,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.3,2,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.7,6,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Alder,NA,NA,1,16,75,75,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.4,9,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.4,4,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.3,3,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.3,7,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.3,4,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.4,6,100,100,100,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.4,4,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.2,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.5,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.5,5,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.6,4,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.5,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.1,2,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.2,4,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.4,3,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.1,5,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.3,3,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.4,7,100,100,50,
7/10/2023,ChitananaMooseheart,34,C,yes,Salix,NA,NA,0.3,11,100,100,75,
7/10/2023,ChitananaMooseheart,34,C,yes,Betula,NA,NA,0.4,5,100,100,50,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.4,4,25,0,0,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.4,4,25,25,25,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.4,2,50,50,50,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.5,13,50,50,50,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.4,3,75,50,50,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.6,2,50,25,25,
7/10/2023,ChitananaMooseheart,35,C,yes,Betula,NA,NA,0.5,5,75,75,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.6,12,100,50,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.5,12,100,75,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Uknown,NA,NA,1,2,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Uknown,NA,NA,1.3,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Uknown,NA,NA,0.6,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.5,6,100,75,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.8,1,25,25,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.7,6,50,50,50,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,1,3,25,25,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.4,2,100,50,50,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.4,8,75,50,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.7,4,75,50,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.4,3,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.5,3,100,100,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.6,4,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,1,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.8,4,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.2,3,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.7,7,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.8,4,75,50,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.4,9,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.4,5,100,75,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Uknown,NA,NA,0.7,2,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.8,12,75,75,75,
7/10/2023,ChitananaMooseheart,35,A,yes,Salix,NA,NA,0.8,1,75,50,25,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.3,16,100,100,100,
7/10/2023,ChitananaMooseheart,35,A,yes,Betula,NA,NA,0.2,3,100,100,50,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.3,4,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.4,3,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.5,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.3,5,75,75,75,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.7,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.3,3,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.4,14,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.2,5,100,25,0,
7/10/2023,ChitananaMooseheart,35,B,yes,Salix,NA,NA,0.7,2,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.6,34,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Salix,NA,NA,0.8,8,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Betula,NA,NA,0.6,5,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Salix,NA,NA,0.4,11,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.6,9,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.7,7,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Salix,NA,NA,0.3,5,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.4,1,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,1,3,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.7,2,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.4,4,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,yes,Uknown,NA,NA,0.8,3,100,100,100,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,32,100,100,100,
7/10/2023,ChitananaMooseheart,36,A,yes,Uknown,NA,NA,0.8,7,100,100,25,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.9,10,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,16,100,100,100,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,6,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.8,15,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.7,3,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,1,6,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.6,47,100,100,100,
7/10/2023,ChitananaMooseheart,36,A,yes,Uknown,NA,NA,1,1,100,100,50,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.8,6,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.4,7,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.5,4,100,100,100,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.4,8,100,100,75,
7/10/2023,ChitananaMooseheart,36,A,yes,Betula,NA,NA,0.9,12,100,100,50,
