date,fire_scar,site,plot,location,species,seedling_count,bd1,bd2,bd3
7/9/2023,Chitanana,32,A,7.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,32,A,2.5 m,black_spruce,3,1,1,2
7/9/2023,Chitanana,32,B,2.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,32,B,7.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,32,C,2.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,32,C,7.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,A,7.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,A,2.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,B,7.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,B,2.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,C,2.5 m,black_spruce,0,NA,NA,NA
7/9/2023,Chitanana,33,C,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,A,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,A,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,B,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,B,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,C,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,C,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,A,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,A,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,B,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,B,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,C,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,35,C,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,A,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,A,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,B,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,B,7.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,C,2.5 m,black_spruce,0,NA,NA,NA
7/10/2023,ChitananaMooseheart,36,C,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,A,2.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,A,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,B,2.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,B,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,C,2.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,37,C,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,A,2.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,A,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,B,2.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,B,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,C,7.5 m,black_spruce,0,NA,NA,NA
7/12/2023,ChitananaMooseheart,38,C,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,A,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,A,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,B,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,B,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,C,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,10,C,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,A,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,A,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,B,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,B,2.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,C,7.5 m,black_spruce,0,NA,NA,NA
6/25/2023,DouglasBonanza,11,C,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,A,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,A,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,B,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,B,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,C,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,12,C,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,A,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,A,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,B,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,B,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,C,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,DouglasBonanza,13,C,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,A,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,A,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,B,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,B,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,C,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,14,C,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,A,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,A,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,B,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,B,2.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,C,7.5 m,black_spruce,0,NA,NA,NA
6/26/2023,Douglas,15,C,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,16,A,7.5 m,black_spruce,11,2,1,2
6/27/2023,Douglas,16,A,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,16,B,2.5 m,black_spruce,7,2,2,3
6/27/2023,Douglas,16,B,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,16,C,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,16,C,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,17,A,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,17,A,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,17,B,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,17,C,7.5 m,black_spruce,4,3,2,2
6/27/2023,Douglas,17,C,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,A,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,A,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,B,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,B,7.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,C,2.5 m,black_spruce,0,NA,NA,NA
6/27/2023,Douglas,18,C,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,A,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,A,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,B,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,B,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,C,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,24,C,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,A,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,A,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,B,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,B,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,C,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DragonMooseheart,25,C,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,A,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,A,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,B,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,B,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,C,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,26,C,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,A,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,A,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,B,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,B,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,C,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,27,C,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,A,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,A,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,B,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,B,7.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,C,2.5 m,black_spruce,0,NA,NA,NA
7/8/2023,DragonMooseheart,28,C,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,A,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,A,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,B,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,B,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,C,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,19,C,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,A,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,A,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,B,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,B,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,C,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,20,C,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,21,A,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,21,A,7.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,21,B,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,21,B,7.5 m,birch,1,1,NA,NA
7/6/2023,DryMooseheart,21,C,2.5 m,black_spruce,0,NA,NA,NA
7/6/2023,DryMooseheart,21,C,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,A,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,A,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,B,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,B,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,C,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,22,C,7.5 m,unknown_conifer,1,0.5,NA,NA
7/7/2023,DryMooseheart,23,A,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,23,A,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,23,B,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,23,B,7.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,23,C,2.5 m,black_spruce,0,NA,NA,NA
7/7/2023,DryMooseheart,23,C,7.5 m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,C,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,36,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,C,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,188,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,449,C,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,C,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,593,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,807,C,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,A,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,A,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,B,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,B,7.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,C,2.5m,black_spruce,0,NA,NA,NA
7/25/2022,FrozenBlackCalf,1018,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,11,C,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,C,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,26,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,C,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,268,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,C,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,360,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,C,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,686,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,A,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,A,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,B,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,B,2.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,C,7.5m,black_spruce,0,NA,NA,NA
7/24/2022,FrozenCalf,755,C,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,374,A,7.5m,aspen,1,1.8,NA,NA
7/23/2022,FrozenFish,374,A,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,374,B,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,374,B,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,374,C,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,374,C,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,953,A,7.5m,black_spruce,6,1,1,1.4
7/23/2022,FrozenFish,953,A,2.5m,black_spruce,6,1,1.3,0.6
7/23/2022,FrozenFish,953,B,2.5m,aspen,1,2,NA,NA
7/23/2022,FrozenFish,953,B,2.5m,black_spruce,4,0.9,0.7,1.2
7/23/2022,FrozenFish,953,B,7.5m,black_spruce,4,0.5,0.5,1.2
7/23/2022,FrozenFish,953,C,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,953,C,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,A,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,A,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,B,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,B,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,C,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1202,C,2.5m,black_spruce,2,1.2,1.5,NA
7/23/2022,FrozenFish,1820,A,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1820,A,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1820,B,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1820,B,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1820,C,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1820,C,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,1879,A,7.5m,aspen,7,3.5,3.6,3.6
7/23/2022,FrozenFish,1879,A,7.5m,black_spruce,1,0.5,NA,NA
7/23/2022,FrozenFish,1879,A,2.5m,aspen,2,3.5,1.7,NA
7/23/2022,FrozenFish,1879,B,7.5m,birch,1,0.9,NA,NA
7/23/2022,FrozenFish,1879,B,2.5m,black_spruce,2,0.3,0.5,NA
7/23/2022,FrozenFish,1879,B,2.5m,aspen,1,2.3,NA,NA
7/23/2022,FrozenFish,1879,C,2.5m,aspen,1,2.2,NA,NA
7/23/2022,FrozenFish,1879,C,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,2616,A,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,2616,A,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,2616,B,2.5m,black_spruce,3,0.6,0.7,1
7/23/2022,FrozenFish,2616,B,7.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,2616,C,2.5m,black_spruce,0,NA,NA,NA
7/23/2022,FrozenFish,2616,C,7.5m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,A,7.5 m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,A,2.5 m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,B,2.5 m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,B,7.5 m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,C,2.5 m,black_spruce,0,NA,NA,NA
6/17/2023,Isom,1,C,7.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,2,A,7.5 m,black_spruce,1,0.4,NA,NA
6/18/2023,Isom,2,A,2.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,2,B,2.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,2,B,7.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,2,C,7.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,2,C,2.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,3,A,7.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,3,A,2.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,3,B,7.5 m,black_spruce,1,0.9,NA,NA
6/18/2023,Isom,3,B,2.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,3,C,7.5 m,black_spruce,0,NA,NA,NA
6/18/2023,Isom,3,C,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,A,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,A,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,B,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,B,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,C,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,70,C,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,71,A,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,71,A,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,71,B,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,71,B,2.5 m,black_spruce,1,5,NA,NA
7/24/2023,Isom,71,C,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,71,C,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,A,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,A,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,B,2.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,B,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,C,7.5 m,black_spruce,0,NA,NA,NA
7/24/2023,Isom,72,C,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,A,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,A,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,B,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,B,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,C,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,50,C,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,A,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,A,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,B,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,B,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,C,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,51,C,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,A,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,A,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,B,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,B,7.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,C,2.5 m,black_spruce,0,NA,NA,NA
7/17/2023,KilolitnaTal,52,C,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,A,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,A,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,B,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,B,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,C,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,53,C,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,A,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,A,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,B,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,B,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,C,2.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTal,54,C,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,55,A,7.5 m,black_spruce,0,NA,NA,NA
7/18/2023,KilolitnaTalHolanada,55,A,2.5 m,black_spruce,0,NA,NA,NA
