date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,alive,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,tree_notes
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,1.4,NA,100,100,100,NA,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,0.5,NA,100,100,100,50,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,0.5,NA,100,100,100,50,
7/8/2023,Chitanana,29,A,black spruce,yes,no,no,NA,0.5,NA,100,100,100,50,
7/8/2023,Chitanana,29,C,birch,yes,no,no,NA,1.4,NA,100,100,100,25,
7/8/2023,Chitanana,29,C,birch,yes,no,no,NA,0.3,NA,100,100,100,75,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.7,NA,100,100,100,25,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,4.4,NA,NA,50,50,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,15.3,NA,25,50,50,50,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,5,NA,100,100,100,100,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,9.3,NA,NA,100,75,75,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1.5,NA,100,100,50,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.3,NA,100,100,100,25,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1.5,NA,100,100,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,1.5,NA,100,100,100,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1.5,NA,100,100,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,1.6,NA,NA,100,100,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,2,NA,NA,75,75,50,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1.6,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,1.6,NA,NA,100,100,25,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,2.2,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,1.8,NA,NA,75,75,50,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,2.3,NA,75,75,75,50,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,2.2,NA,100,100,75,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1.2,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.6,NA,100,100,100,50,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.6,NA,100,100,100,50,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,2,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,2,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,1,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/8/2023,Chitanana,29,C,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,0.3,NA,50,50,50,0,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,0.4,NA,50,50,50,NA,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,1.9,NA,25,0,0,NA,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,0.9,NA,25,25,0,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,1,NA,50,50,50,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,0.6,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,3.4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.7,NA,100,100,100,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.6,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,2.2,NA,NA,25,25,0,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,1,NA,50,50,25,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,6.2,NA,100,100,75,75,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.6,NA,25,25,0,0,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.4,NA,50,25,0,0,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,75,75,75,75,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2,NA,100,100,75,50,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,2.3,NA,NA,100,100,100,25,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,1.3,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2.6,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,5,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,unknown,yes,no,no,NA,2.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,unknown deciduous,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,unknown deciduous,yes,no,no,NA,3.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,3,NA,NA,25,25,0,NA,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,1.2,NA,NA,25,0,0,NA,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,NA,10.3,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,NA,2.5,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,NA,2.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,1.5,NA,NA,25,25,0,NA,
7/8/2023,DragonMooseheart,26,B,birch,yes,no,no,NA,2.2,NA,100,100,100,75,
7/8/2023,DragonMooseheart,27,A,birch,yes,no,no,NA,0.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,A,birch,yes,no,no,NA,2.4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,A,birch,yes,no,no,NA,1.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,A,birch,yes,no,no,2.6,NA,NA,100,50,25,NA,
7/8/2023,DragonMooseheart,27,A,birch,yes,no,no,1.9,NA,NA,100,50,25,NA,
7/8/2023,DragonMooseheart,27,A,black spruce,yes,no,no,NA,2.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,A,black spruce,yes,no,no,NA,1.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,3,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,3.7,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,4.1,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,1.7,NA,NA,100,100,100,25,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,1.7,NA,NA,50,50,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,2.2,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,no,no,no,2.4,NA,NA,50,25,25,NA,
7/8/2023,DragonMooseheart,27,B,unknown,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.9,NA,NA,75,50,50,NA,
7/8/2023,DragonMooseheart,27,C,unknown,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,A,white spruce,yes,no,no,NA,3.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,B,unknown,yes,no,no,NA,2.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,B,unknown deciduous,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,2.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,2.4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,white spruce,yes,no,no,NA,2.2,NA,100,100,100,75,
7/8/2023,DragonMooseheart,28,C,white spruce,yes,no,no,NA,1.5,NA,100,100,100,75,
7/8/2023,DragonMooseheart,28,C,white spruce,yes,no,no,NA,0.8,NA,100,100,100,75,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/8/2023,DragonMooseheart,26,A,aspen,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,2.7,NA,NA,25,0,0,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,2.7,NA,NA,25,0,0,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,4,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,3.1,NA,NA,25,100,100,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,3.1,NA,NA,25,100,100,NA,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,3.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,A,birch,yes,no,no,NA,3.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,C,unknown,yes,no,no,NA,2.5,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,C,unknown,yes,no,no,NA,2.5,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,C,unknown,yes,no,no,NA,2.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,26,C,unknown,yes,no,no,NA,2.2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,2.8,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,2.8,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,3.9,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,3.9,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,2.2,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,2.2,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.6,NA,NA,50,50,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.6,NA,NA,50,50,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.5,NA,NA,50,50,50,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.5,NA,NA,50,50,50,NA,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,2.3,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,2.3,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2.7,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,2,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,3.5,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,3.5,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,3.5,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.1,NA,NA,75,50,50,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.1,NA,NA,75,50,50,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,1.1,NA,NA,75,50,50,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,4,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,4,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,4,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,2.6,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,2.6,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,2.6,NA,NA,25,25,25,NA,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,28,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,1.8,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,B,birch,yes,no,no,NA,1.1,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/8/2023,DragonMooseheart,27,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,3,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.4,NA,100,75,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.5,NA,50,50,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,3.2,25,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,3.2,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.7,NA,100,100,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,0,0,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.7,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.4,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.6,NA,75,75,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.3,75,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2,75,75,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.5,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,no,no,no,NA,2.7,NA,0,0,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.2,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,2.7,NA,25,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.4,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,0,0,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,0,0,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,1,NA,50,75,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1,NA,75,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.5,NA,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.3,NA,100,100,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,1.8,NA,100,75,75,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.8,NA,75,50,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.6,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.8,NA,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,0.9,NA,75,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.3,NA,75,75,50,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,1.5,NA,NA,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.7,NA,100,100,50,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.6,NA,50,50,50,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.6,100,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.6,NA,75,50,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,2.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,5.1,NA,50,25,25,0,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,1.6,NA,50,25,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,2,NA,25,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,1.1,NA,NA,25,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.9,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,1.6,NA,25,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,0.9,NA,75,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.4,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,1.1,NA,NA,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,3,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,4.3,NA,25,25,0,0,NA,
7/9/2023,Chitanana,30,B,black spruce,no,no,no,NA,0.6,NA,100,100,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,3.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.9,NA,75,75,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,3.6,NA,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.2,NA,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.1,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,0.8,NA,50,75,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.3,NA,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.4,25,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,1.6,NA,50,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.4,NA,75,75,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,4.3,NA,25,25,0,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.3,NA,25,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,1.4,NA,50,25,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.8,25,50,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.3,25,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.2,50,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,yes,NA,1.8,NA,0,0,0,NA,Alive
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.8,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.1,75,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.6,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,3.1,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.6,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,2.1,NA,50,25,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.3,NA,75,75,25,25,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.7,NA,25,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.8,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.7,NA,50,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,3.5,NA,25,25,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,75,75,75,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.4,NA,75,75,75,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.3,NA,50,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.3,NA,100,100,100,NA,
